,Unnamed: 0.1,Unnamed: 0,instance,rule,preprocessed rules,lang,translated rules,formality label,formality score,genre label,genre score
94,94,134,mastodon.art,"Conduct intended to stalk or harass users, impede users from using the service, degrade the performance of the service, or incite others to perform any of the aforementioned actions, is disallowed. ",conduct intended to stalk or harass users impede users from using the service degrade the performance of the service or incite others to perform any of the aforementioned actions is disallowed,English,conduct intended to stalk or harass users impede users from using the service degrade the performance of the service or incite others to perform any of the aforementioned actions is disallowed,formal,0.994590163230896,Legal,Legal
95,95,135,mastodon.art,No NFT content. None at all. There are crypto-related instances on the fediverse that would be more suitable. ,no nft content none at all there are cryptorelated instances on the fediverse that would be more suitable,English,no nft content none at all there are cryptorelated instances on the fediverse that would be more suitable,informal,0.9795083999633789,Forum,Forum
96,96,136,mastodon.art,No AI-generated imagery allowed at all,no aigenerated imagery allowed at all,English,no aigenerated imagery allowed at all,informal,0.9920942187309265,Promotion,Promotion
97,97,137,mastodon.art,No flooding the public timelines (making lots of public posts in quick succession).,no flooding the public timelines making lots of public posts in quick succession,English,no flooding the public timelines making lots of public posts in quick succession,informal,0.9973456263542175,News,News
98,98,138,imastodon.net,"Do not political claim.
政治的主張をする場ではありません。",do not political claim 政治的主張をする場ではありません,non-Englsih,Do not Political Claim is not a place to make a political claim,formal,0.9524940848350525,Instruction,Instruction
99,99,139,imastodon.net,"Do not commercial advertising.
営利目的の広告をする場ではありません。",do not commercial advertising 営利目的の広告をする場ではありません,non-Englsih,Do not commerCial advertising is not a place to advertise for profit,formal,0.8562799096107483,Instruction,Instruction
100,100,140,vocalodon.net,当サーバは「ボーカロイドやUTAU、CeVIOなどの音声合成文化を愛好するユーザ」を対象としたサーバです。該当されない方は他のサーバをご利用ください。また、利用規約 https://vocalodon.net/about/more および内規 http://wiki.vocalodon.net/doku.php をお読みください。,当サーバはボーカロイドやutaucevioなどの音声合成文化を愛好するユーザを対象としたサーバです該当されない方は他のサーバをご利用くださいまた利用規約 httpsvocalodonnetaboutmore および内規 httpwikivocalodonnetdokuphp をお読みください,non-Englsih,"This server is a server that loves speech synthetic culture such as vocaloids and Utaucevio. If you do not, please use other servers. Please see",formal,0.9986134767532349,Other,Other
101,101,141,vocalodon.net,はじめてログインされた方はまずはローカルタイムラインを開いてみてください。マストドン公式アプリの方は左上メニューから「ローカル」でアクセスできます。,はじめてログインされた方はまずはローカルタイムラインを開いてみてくださいマストドン公式アプリの方は左上メニューからローカルでアクセスできます,non-Englsih,"If you are logged in for the first time, please open the local timeline first. The Mastodon official application can access locally from the upper left menu.",formal,0.9986109733581543,Instruction,Instruction
102,102,142,kinky.business,Exclusively 18+. Zero tolerance for underage or otherwise illegal content.,exclusively 18 zero tolerance for underage or otherwise illegal content,English,exclusively 18 zero tolerance for underage or otherwise illegal content,informal,0.9880009293556213,Legal,Legal
103,103,143,kinky.business,Keep everything here consensual. No exceptions.,keep everything here consensual no exceptions,English,keep everything here consensual no exceptions,informal,0.9971244931221008,Forum,Forum
104,104,144,kinky.business,Do not flood the server with posts. No more than a small number of pictures in rapid succession. Violating it will get you silenced or suspended.,do not flood the server with posts no more than a small number of pictures in rapid succession violating it will get you silenced or suspended,English,do not flood the server with posts no more than a small number of pictures in rapid succession violating it will get you silenced or suspended,formal,0.9982890486717224,Forum,Forum
105,105,145,kinky.business,"If you're posting a picture that's not yours, attribute it correctly. We like original content (text, pics, etc.) 100 times more than random porn off the Internet.",if youre posting a picture thats not yours attribute it correctly we like original content text pics etc 100 times more than random porn off the internet,English,if youre posting a picture thats not yours attribute it correctly we like original content text pics etc 100 times more than random porn off the internet,informal,0.9975839853286743,Other,Other
106,106,146,kinky.business,Use sensitive media flag *and* content warning (CW) for NSFW media. No full-on nudity in avatars.,use sensitive media flag and content warning cw for nsfw media no fullon nudity in avatars,English,use sensitive media flag and content warning cw for nsfw media no fullon nudity in avatars,informal,0.9974130988121033,News,News
107,107,147,kinky.business,"Respect each other, absolutely no hate speech",respect each other absolutely no hate speech,English,respect each other absolutely no hate speech,informal,0.9972608089447021,Promotion,Promotion
108,108,148,kinky.business,"You're here to *be* here - the main purpose of an account on this instance should be to contribute to the community, not advertising a business or directing traffic elsewhere. Any advertisements should be unlisted or follower only.",youre here to be here the main purpose of an account on this instance should be to contribute to the community not advertising a business or directing traffic elsewhere any advertisements should be unlisted or follower only,English,youre here to be here the main purpose of an account on this instance should be to contribute to the community not advertising a business or directing traffic elsewhere any advertisements should be unlisted or follower only,formal,0.9179559350013733,Legal,Legal
109,109,149,mstdn.plus,Nudity and sexually explicit content is prohibited for accounts registered on this instance,nudity and sexually explicit content is prohibited for accounts registered on this instance,English,nudity and sexually explicit content is prohibited for accounts registered on this instance,formal,0.9488438367843628,Legal,Legal
110,110,150,mstdn.plus,Violent media must be marked as sensitive when posting,violent media must be marked as sensitive when posting,English,violent media must be marked as sensitive when posting,informal,0.932276725769043,Legal,Legal
111,111,151,mstdn.plus,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism",no racism sexism homophobia transphobia xenophobia or casteism,non-Englsih,no racism sexism homophobia transphobia xenophobia or casteism,informal,0.9974828362464905,Information/Explanation,Information/Explanation
112,112,152,mstdn.plus,No incitement of violence or promotion of violent ideologies,no incitement of violence or promotion of violent ideologies,English,no incitement of violence or promotion of violent ideologies,informal,0.9676808714866638,Promotion,Promotion
